Date,goldAM,goldPM,silver,platinumAM,platinumPM,palladiumAM,palladiumPM,Platinum,Palladium,Rhodium,Iridium,Ruthenium
2019-06-04,,,,,,,,825.5,1338.0,2842.5,1480.0,256.75
2019-06-05,,,,,,,,828.0,1351.75,2855.0,1480.0,253.0
2019-06-06,,,,,,,,810.75,1342.75,2882.5,1480.0,253.0
2019-06-07,,,,,,,,809.0,1361.5,2910.0,1480.0,253.0
2019-06-10,,,,,,,,808.0,1364.5,2927.5,1480.0,253.0
2019-06-11,,,,,,,,811.5,1391.75,2992.5,1480.0,253.0
2019-06-12,,,,,,,,820.0,1403.75,3150.0,1480.0,253.0
2019-06-13,,,,,,,,815.5,1425.5,3331.25,1480.0,253.0
2019-06-14,,,,,,,,813.75,1453.0,3487.5,1480.0,253.0
2019-06-17,,,,,,,,801.75,1464.0,3491.25,1480.0,253.0
2019-06-18,,,,,,,,798.75,1477.75,3436.25,1480.0,253.0
2019-06-19,,,,,,,,806.25,1500.0,3377.5,1480.0,253.0
2019-06-20,,,,,,,,819.0,1517.25,3315.0,1480.0,253.0
2019-06-21,,,,,,,,810.0,1498.25,3281.25,1480.0,253.0
2019-06-24,,,,,,,,814.5,1520.5,3207.5,1480.0,253.0
2019-06-25,,,,,,,,816.5,1538.75,3181.25,1480.0,253.0
2019-06-26,,,,,,,,810.0,1534.25,3170.0,1480.0,253.0
2019-06-27,,,,,,,,813.75,1532.25,3180.0,1480.0,253.0
2019-06-28,,,,,,,,822.0,1552.0,3287.5,1480.0,253.0
2019-07-01,,,,,,,,841.0,1548.5,3350.0,1480.0,253.0
2019-07-02,,,,,,,,836.0,1557.0,3350.0,1480.0,253.0
2019-07-03,,,,,,,,834.75,1566.75,3350.0,1480.0,253.0
2019-07-04,,,,,,,,841.75,1570.5,3350.0,1480.0,253.0
2019-07-05,,,,,,,,833.5,1572.25,3355.0,1480.0,253.0
2019-07-08,,,,,,,,815.75,1572.75,3382.5,1480.0,253.0
2019-07-09,,,,,,,,814.5,1560.0,3422.5,1480.0,253.0
2019-07-10,,,,,,,,817.0,1564.0,3483.75,1480.0,253.0
2019-07-11,,,,,,,,831.5,1596.0,3548.75,1480.0,253.0
2019-07-12,,,,,,,,827.25,1562.25,3571.25,1480.0,253.0
2019-07-15,,,,,,,,840.75,1564.5,3560.0,1480.0,253.0
2019-07-16,,,,,,,,847.0,1564.5,3560.0,1480.0,253.0
2019-07-17,,,,,,,,842.75,1534.5,3557.5,1480.0,253.0
2019-07-18,,,,,,,,851.0,1542.0,3547.5,1480.0,253.0
2019-07-19,,,,,,,,857.75,1532.75,3537.5,1480.0,253.0
2019-07-22,,,,,,,,852.5,1516.25,3526.25,1480.0,253.0
2019-07-23,,,,,,,,850.5,1527.0,3515.0,1480.0,253.0
2019-07-24,,,,,,,,864.0,1532.25,3515.0,1480.0,253.0
2019-07-25,,,,,,,,880.25,1544.75,3515.0,1480.0,253.0
2019-07-26,,,,,,,,870.25,1534.25,3515.0,1480.0,253.0
2019-07-29,,,,,,,,871.0,1534.5,3521.25,1480.0,253.0
2019-07-30,,,,,,,,882.0,1554.75,3567.5,1480.0,253.0
2019-07-31,,,,,,,,878.5,1533.0,3603.75,1480.0,251.5
2019-08-01,,,,,,,,855.75,1504.5,3642.5,1480.0,250.0
2019-08-02,,,,,,,,852.75,1432.5,3660.0,1480.0,250.0
2019-08-05,,,,,,,,854.5,1423.5,3641.25,1480.0,250.0
2019-08-06,,,,,,,,857.25,1440.0,3630.0,1480.0,250.0
2019-08-07,,,,,,,,856.25,1437.75,3637.5,1480.0,250.0
2019-08-08,,,,,,,,864.25,1430.0,3686.25,1480.0,250.0
2019-08-09,,,,,,,,868.25,1434.25,3717.5,1480.0,250.0
2019-08-12,,,,,,,,861.75,1432.75,3747.5,1480.0,250.0
2019-08-13,,,,,,,,863.0,1439.5,3765.0,1480.0,250.0
2019-08-14,,,,,,,,855.25,1451.0,3800.0,1480.0,250.0
2019-08-15,,,,,,,,846.0,1442.75,3837.5,1480.0,250.0
2019-08-16,,,,,,,,840.0,1455.5,3886.25,1480.0,250.0
2019-08-19,,,,,,,,851.5,1463.5,3915.0,1480.0,250.0
2019-08-20,,,,,,,,854.75,1490.0,3936.25,1480.0,250.0
2019-08-21,,,,,,,,850.75,1494.25,3955.0,1480.0,250.0
2019-08-22,,,,,,,,856.0,1477.25,3958.75,1480.0,250.0
2019-08-23,,,,,,,,861.75,1488.25,4031.25,1480.0,250.0
2019-08-26,,,,,,,,863.6667,1479.0,4120.0,1480.0,250.0
2019-08-27,,,,,,,,862.0,1484.25,4155.0,1480.0,250.0
2019-08-28,,,,,,,,878.0,1481.75,4365.0,1480.0,250.0
2019-08-29,,,,,,,,914.0,1484.75,4530.0,1480.0,250.0
2019-08-30,,,,,,,,929.5,1503.5,4812.5,1480.0,250.0
2019-09-02,,,,,,,,940.25,1544.5,5025.0,1480.0,250.0
2019-09-03,,,,,,,,941.0,1542.75,5050.0,1480.0,250.0
2019-09-04,,,,,,,,971.5,1554.25,5025.0,1480.0,250.0
2019-09-05,,,,,,,,987.0,1566.25,4875.0,1480.0,250.0
2019-09-06,,,,,,,,952.5,1558.5,4600.0,1480.0,250.0
2019-09-09,,,,,,,,954.0,1549.0,4400.0,1480.0,250.0
2019-09-10,,,,,,,,942.25,1551.75,4400.0,1480.0,250.0
2019-09-11,,,,,,,,941.0,1573.25,4506.25,1480.0,250.0
2019-09-12,,,,,,,,952.75,1595.25,4806.25,1480.0,250.0
2019-09-13,,,,,,,,955.5,1614.25,5000.0,1480.0,250.0
2019-09-16,,,,,,,,955.25,1617.75,5000.0,1480.0,250.0
2019-09-17,,,,,,,,939.5,1609.5,4987.5,1480.0,250.0
2019-09-18,,,,,,,,941.5,1601.75,4900.0,1480.0,250.0
2019-09-19,,,,,,,,935.25,1602.25,4950.0,1480.0,250.0
2019-09-20,,,,,,,,945.25,1647.5,5268.75,1480.0,250.0
2019-09-23,,,,,,,,958.75,1664.0,5400.0,1480.0,250.0
2019-09-24,,,,,,,,958.5,1666.75,5400.0,1480.0,250.0
2019-09-25,,,,,,,,952.75,1670.0,5392.5,1480.0,250.0
2019-09-26,,,,,,,,934.5,1658.5,5365.0,1480.0,250.0
2019-09-27,,,,,,,,932.25,1673.5,5346.25,1480.0,250.0
2019-09-30,,,,,,,,926.75,1697.5,5317.5,1480.0,250.0
2019-10-01,,,,,,,,882.5,1666.5,5275.0,1480.0,250.0
2019-10-02,,,,,,,,881.0,1664.25,5250.0,1480.0,250.0
2019-10-03,,,,,,,,892.5,1690.5,5237.5,1480.0,250.0
2019-10-04,,,,,,,,886.75,1665.25,5200.0,1480.0,250.0
2019-10-07,,,,,,,,882.5,1664.5,5200.0,1480.0,250.0
2019-10-08,,,,,,,,886.5,1668.25,5150.0,1480.0,250.0
2019-10-09,,,,,,,,892.5,1682.75,5150.0,1480.0,250.0
2019-10-10,,,,,,,,893.5,1688.5,5168.75,1480.0,250.0
2019-10-11,,,,,,,,900.75,1708.0,5287.5,1480.0,250.0
2019-10-14,,,,,,,,896.5,1705.0,5306.25,1480.0,250.0
2019-10-15,,,,,,,,895.5,1726.25,5345.0,1480.0,250.0
2019-10-16,,,,,,,,888.75,1750.0,5437.5,1480.0,250.0
2019-10-17,,,,,,,,889.0,1779.25,5525.0,1480.0,250.0
2019-10-18,,,,,,,,889.75,1765.25,5550.0,1480.0,250.0
2019-10-21,,,,,,,,897.5,1774.25,5550.0,1480.0,250.0
2019-10-22,,,,,,,,890.75,1766.25,5550.0,1480.0,250.0
2019-10-23,,,,,,,,897.75,1758.5,5533.75,1480.0,250.0
2019-10-24,,,,,,,,926.0,1756.5,5497.5,1480.0,250.0
2019-10-25,,,,,,,,933.25,1785.25,5480.0,1480.0,250.0
2019-10-28,,,,,,,,931.75,1788.0,5443.75,1480.0,250.0
2019-10-29,,,,,,,,919.5,1802.25,5421.25,1480.0,250.0
2019-10-30,,,,,,,,924.75,1796.75,5405.0,1480.0,250.0
2019-10-31,,,,,,,,932.75,1818.25,5386.25,1480.0,250.0
2019-11-01,,,,,,,,936.25,1804.0,5375.0,1480.0,250.0
2019-11-04,,,,,,,,955.0,1814.25,5375.0,1480.0,250.0
2019-11-05,,,,,,,,938.0,1786.0,5375.0,1480.0,250.0
2019-11-06,,,,,,,,931.0,1788.0,5375.0,1480.0,250.0
2019-11-07,,,,,,,,934.5,1806.0,5400.0,1480.0,250.0
2019-11-08,,,,,,,,904.25,1798.25,5487.5,1480.0,250.0
2019-11-11,,,,,,,,890.75,1748.0,5518.75,1480.0,250.0
2019-11-12,,,,,,,,878.25,1705.0,5550.0,1480.0,250.0
2019-11-13,,,,,,,,876.0,1718.0,5560.0,1480.0,250.0
2019-11-14,,,,,,,,877.75,1727.5,5625.0,1480.0,250.0
2019-11-15,,,,,,,,883.5,1741.75,5852.5,1480.0,250.0
2019-11-18,,,,,,,,893.0,1723.25,5962.5,1480.0,250.0
2019-11-19,,,,,,,,902.5,1742.25,6000.0,1480.0,250.0
2019-11-20,,,,,,,,915.75,1772.0,6000.0,1480.0,250.0
2019-11-21,,,,,,,,922.0,1772.5,6000.0,1480.0,250.0
2019-11-22,,,,,,,,911.75,1769.25,6000.0,1480.0,250.0
2019-11-25,,,,,,,,897.25,1795.5,6000.0,1480.0,250.0
2019-11-26,,,,,,,,902.75,1808.75,6000.0,1480.0,250.0
2019-11-27,,,,,,,,906.0,1813.25,5981.25,1480.0,250.0
2019-11-28,,,,,,,,896.75,1837.25,5943.75,1480.0,250.0
2019-11-29,,,,,,,,899.25,1846.25,5912.5,1480.0,250.0
2019-12-02,,,,,,,,901.5,1850.5,5900.0,1480.0,250.0
2019-12-03,,,,,,,,903.5,1858.75,5900.0,1480.0,250.0
2019-12-04,,,,,,,,913.25,1864.0,5900.0,1480.0,250.0
2019-12-05,,,,,,,,898.0,1872.0,5912.5,1480.0,250.0
2019-12-06,,,,,,,,901.0,1878.5,5950.0,1480.0,250.0
2019-12-09,,,,,,,,897.0,1886.0,6035.0,1480.0,250.0
2019-12-10,,,,,,,,907.5,1896.75,6050.0,1480.0,250.0
2019-12-11,,,,,,,,925.0,1908.0,6050.0,1480.0,250.0
2019-12-12,,,,,,,,945.0,1931.75,6075.0,1480.0,250.0
2019-12-13,,,,,,,,940.25,1973.25,6150.0,1480.0,250.0
2019-12-16,,,,,,,,933.25,1959.25,6150.0,1480.0,250.0
2019-12-17,,,,,,,,932.0,1985.0,6150.0,1480.0,250.0
2019-12-18,,,,,,,,932.0,1954.75,6143.75,1480.0,250.0
2019-12-19,,,,,,,,934.75,1932.75,6112.5,1480.0,250.0
2019-12-20,,,,,,,,936.5,1947.25,6081.25,1480.0,250.0
2019-12-23,,,,,,,,922.5,1863.75,6075.0,1480.0,250.0
2019-12-24,,,,,,,,941.0,1882.5,6075.0,1480.0,250.0
2019-12-26,,,,,,,,957.0,1898.0,6075.0,1480.0,250.0
2019-12-27,,,,,,,,953.25,1913.5,6071.25,1480.0,250.0
2019-12-30,,,,,,,,956.5,1914.75,6057.5,1480.0,250.0
2019-12-31,,,,,,,,974.5,1924.0,6050.0,1480.0,250.0
2020-01-02,,,,,,,,979.5,1955.25,6056.25,1480.0,250.0
2020-01-03,,,,,,,,988.75,1974.0,6162.5,1480.0,250.0
2020-01-06,,,,,,,,989.25,2020.0,6368.75,1480.0,250.0
2020-01-07,,,,,,,,968.75,2036.25,6993.75,1480.0,250.0
2020-01-08,,,,,,,,974.75,2080.0,7912.5,1480.0,250.0
2020-01-09,,,,,,,,960.0,2127.0,8175.0,1480.0,250.0
2020-01-10,,,,,,,,974.0,2126.5,8043.75,1480.0,250.0
2020-01-13,,,,,,,,978.25,2129.5,7962.5,1480.0,250.0
2020-01-14,,,,,,,,975.5,2147.75,7925.0,1480.0,250.0
2020-01-15,,,,,,,,1002.75,2219.75,7943.75,1480.0,250.0
2020-01-16,,,,,,,,1023.75,2318.75,8187.5,1480.0,250.0
2020-01-17,,,,,,,,1017.25,2394.5,8737.5,1480.0,250.0
2020-01-20,,,,,,,,1028.25,2550.25,9175.0,1480.0,250.0
2020-01-21,,,,,,,,1014.25,2522.0,9612.5,1480.0,250.0
2020-01-22,,,,,,,,1006.0,2459.75,9967.5,1480.0,250.0
2020-01-23,,,,,,,,1012.75,2517.0,9985.0,1480.0,250.0
2020-01-24,,,,,,,,1010.25,2467.0,9985.0,1480.0,250.0
2020-01-27,,,,,,,,996.0,2368.0,9985.0,1480.0,250.0
2020-01-28,,,,,,,,990.5,2312.5,9985.0,1480.0,250.0
2020-01-29,,,,,,,,993.25,2319.5,9995.0,1480.0,250.0
2020-01-30,,,,,,,,976.5,2303.75,10043.75,1480.0,250.0
2020-01-31,,,,,,,,978.75,2323.5,10193.75,1482.5,250.0
2020-02-03,,,,,,,,965.25,2300.75,10325.0,1490.0,250.0
2020-02-04,,,,,,,,974.25,2386.5,10531.25,1490.0,250.0
2020-02-05,,,,,,,,972.0,2464.5,10737.5,1490.0,250.0
2020-02-06,,,,,,,,983.5,2445.75,10775.0,1490.0,250.0
2020-02-07,,,,,,,,970.25,2346.5,10775.0,1490.0,250.0
2020-02-10,,,,,,,,973.0,2357.25,10775.0,1490.0,250.0
2020-02-11,,,,,,,,969.0,2364.75,10775.0,1492.5,250.0
2020-02-12,,,,,,,,971.25,2354.5,10850.0,1500.0,250.0
2020-02-13,,,,,,,,969.75,2409.5,11000.0,1500.0,250.0
2020-02-14,,,,,,,,975.0,2453.75,11181.25,1500.0,250.0
2020-02-17,,,,,,,,972.5,2471.0,11600.0,1500.0,250.0
2020-02-18,,,,,,,,978.5,2535.5,11850.0,1500.0,250.0
2020-02-19,,,,,,,,1007.0,2762.75,12262.5,1510.0,250.0
2020-02-20,,,,,,,,1000.25,2746.75,12700.0,1510.0,250.0
2020-02-21,,,,,,,,983.5,2714.25,12725.0,1510.0,250.0
2020-02-24,,,,,,,,976.25,2719.0,12825.0,1510.0,250.0
2020-02-25,,,,,,,,968.0,2685.0,12912.5,1510.0,250.0
2020-02-26,,,,,,,,933.25,2740.5,12950.0,1510.0,250.0
2020-02-27,,,,,,,,921.0,2818.0,12950.0,1510.0,250.0
2020-02-28,,,,,,,,890.75,2794.75,12925.0,1510.0,250.0
2020-03-02,,,,,,,,873.5,2622.75,12625.0,1510.0,250.0
2020-03-03,,,,,,,,872.75,2553.0,12300.0,1510.0,250.0
2020-03-04,,,,,,,,884.5,2492.75,12275.0,1510.0,250.0
2020-03-05,,,,,,,,875.25,2532.75,12200.0,1510.0,250.0
2020-03-06,,,,,,,,880.25,2542.5,12450.0,1510.0,250.0
2020-03-09,,,,,,,,883.0,2484.0,13375.0,1510.0,250.0
2020-03-10,,,,,,,,880.5,2513.75,13750.0,1510.0,250.0
2020-03-11,,,,,,,,880.75,2419.5,13800.0,1510.0,250.0
2020-03-12,,,,,,,,850.5,2242.0,13750.0,1510.0,250.0
2020-03-13,,,,,,,,798.5,1964.5,13300.0,1510.0,250.0
2020-03-16,,,,,,,,737.5,1772.75,12100.0,1510.0,250.0
2020-03-17,,,,,,,,664.0,1638.75,10687.5,1510.0,250.0
2020-03-18,,,,,,,,660.75,1641.5,8625.0,1510.0,250.0
2020-03-19,,,,,,,,626.5,1642.75,6875.0,1510.0,250.0
2020-03-20,,,,,,,,620.75,1682.75,6500.0,1510.0,250.0
2020-03-23,,,,,,,,626.0,1659.0,6125.0,1510.0,250.0
2020-03-24,,,,,,,,675.75,1863.0,5500.0,1510.0,250.0
2020-03-25,,,,,,,,735.25,2038.25,6837.5,1510.0,250.0
2020-03-26,,,,,,,,735.5,2368.0,8750.0,1510.0,250.0
2020-03-27,,,,,,,,747.5,2404.75,10450.0,1510.0,250.0
2020-03-30,,,,,,,,735.5,2304.25,10600.0,1510.0,252.5
2020-03-31,,,,,,,,733.75,2358.5,10700.0,1520.0,260.0
2020-04-01,,,,,,,,725.5,2326.25,10625.0,1520.0,260.0
2020-04-02,,,,,,,,727.25,2285.25,10250.0,1520.0,260.0
2020-04-03,,,,,,,,729.5,2245.0,9825.0,1520.0,260.0
2020-04-06,,,,,,,,738.75,2219.25,8750.0,1520.0,260.0
2020-04-07,,,,,,,,747.25,2215.0,8200.0,1521.25,261.25
2020-04-08,,,,,,,,745.5,2221.5,7675.0,1525.0,266.25
2020-04-09,,,,,,,,743.25,2205.0,7200.0,1525.0,270.0
2020-04-13,,,,,,,,748.0,2270.0,7200.0,1525.0,270.0
2020-04-14,,,,,,,,768.75,2257.25,7275.0,1525.0,270.0
2020-04-15,,,,,,,,788.0,2234.5,8100.0,1525.0,270.0
2020-04-16,,,,,,,,789.0,2228.0,9400.0,1540.0,270.0
2020-04-17,,,,,,,,786.75,2214.75,9400.0,1545.0,270.0
2020-04-20,,,,,,,,784.5,2228.5,9400.0,1560.0,270.0
2020-04-21,,,,,,,,765.5,2115.25,9200.0,1563.75,270.0
2020-04-22,,,,,,,,756.75,1989.0,8200.0,1575.0,270.0
2020-04-23,,,,,,,,769.0,2001.25,8200.0,1575.0,270.0
2020-04-24,,,,,,,,771.75,2027.5,8200.0,1575.0,270.0
2020-04-27,,,,,,,,771.5,2032.0,8200.0,1575.0,270.0
2020-04-28,,,,,,,,771.75,1956.75,8200.0,1575.0,270.0
2020-04-29,,,,,,,,785.5,1991.25,8200.0,1575.0,270.0
2020-04-30,,,,,,,,785.0,2021.0,7750.0,1575.0,270.0
2020-05-01,,,,,,,,774.0,1953.0,7500.0,1575.0,270.0
2020-05-04,,,,,,,,769.25,1933.75,7450.0,1575.0,270.0
2020-05-05,,,,,,,,773.5,1859.75,7225.0,1575.0,270.0
2020-05-06,,,,,,,,771.75,1842.25,7100.0,1575.0,270.0
2020-05-07,,,,,,,,762.75,1839.25,7000.0,1575.0,270.0
2020-05-08,,,,,,,,772.6667,1915.3333,7000.0,1575.0,270.0
2020-05-11,,,,,,,,776.5,1929.25,7000.0,1575.0,270.0
2020-05-12,,,,,,,,771.25,1908.25,7250.0,1575.0,270.0
2020-05-13,,,,,,,,768.25,1867.5,7300.0,1575.0,270.0
2020-05-14,,,,,,,,771.25,1849.25,7350.0,1575.0,270.0
2020-05-15,,,,,,,,779.25,1862.5,7325.0,1575.0,270.0
2020-05-18,,,,,,,,817.5,1980.0,7300.0,1575.0,270.0
2020-05-19,,,,,,,,828.25,2052.5,7625.0,1587.5,270.0
2020-05-20,,,,,,,,853.0,2079.5,8575.0,1612.5,270.0
2020-05-21,,,,,,,,856.0,2100.5,8700.0,1620.0,270.0
2020-05-22,,,,,,,,843.0,2030.75,8650.0,1620.0,270.0
2020-05-25,,,,,,,,837.0,1978.0,8700.0,1620.0,270.0
2020-05-26,,,,,,,,853.25,2035.25,8650.0,1620.0,270.0
2020-05-27,,,,,,,,836.0,1974.5,8650.0,1622.5,270.0
2020-05-28,,,,,,,,846.5,1982.75,8950.0,1630.0,270.0
2020-05-29,,,,,,,,847.25,1954.25,9000.0,1631.25,270.0
2020-06-01,,,,,,,,850.5,1976.0,9000.0,1635.0,270.0
2020-06-02,,,,,,,,860.75,1988.5,8900.0,1635.0,270.0
2020-06-03,,,,,,,,848.5,1992.5,8625.0,1635.0,270.0
2020-06-04,,,,,,,,843.25,1956.0,8500.0,1635.0,270.0
2020-06-05,,,,,,,,844.25,1956.5,8500.0,1635.0,270.0
2020-06-08,,,,,,,,839.0,1987.0,8550.0,1635.0,270.0
2020-06-09,,,,,,,,842.25,2010.5,8750.0,1635.0,270.0
2020-06-10,,,,,,,,845.75,1983.25,8762.5,1635.0,270.0
2020-06-11,,,,,,,,839.25,1950.5,8850.0,1635.0,270.0
2020-06-12,,,,,,,,825.5,1954.0,8850.0,1635.0,270.0
2020-06-15,,,,,,,,809.75,1936.25,8850.0,1635.0,270.0
2020-06-16,,,,,,,,828.75,1976.25,8812.5,1635.0,270.0
2020-06-17,,,,,,,,829.75,1943.0,8637.5,1635.0,270.0
2020-06-18,,,,,,,,822.5,1964.5,8450.0,1635.0,270.0
2020-06-19,,,,,,,,821.0,1930.75,8250.0,1637.5,270.0
2020-06-22,,,,,,,,825.0,1931.25,8150.0,1640.0,270.0
2020-06-23,,,,,,,,830.25,1958.0,8000.0,1640.0,270.0
2020-06-24,,,,,,,,830.5,1944.5,8000.0,1640.0,270.0
2020-06-25,,,,,,,,807.5,1878.5,8000.0,1640.0,270.0
2020-06-26,,,,,,,,809.5,1875.5,8000.0,1640.0,270.0
2020-06-29,,,,,,,,815.5,1914.5,8000.0,1640.0,270.0
2020-06-30,,,,,,,,819.5,1931.5,8000.0,1641.25,270.0
2020-07-01,,,,,,,,832.5,1949.0,8000.0,1645.0,270.0
2020-07-02,,,,,,,,826.25,1935.0,8000.0,1645.0,270.0
2020-07-03,,,,,,,,820.5,1926.0,8025.0,1645.0,270.0
2020-07-06,,,,,,,,825.25,1944.5,8175.0,1645.0,270.0
2020-07-07,,,,,,,,834.25,1945.25,8425.0,1645.0,270.0
2020-07-08,,,,,,,,848.0,1947.0,8550.0,1645.0,270.0
2020-07-09,,,,,,,,854.5,1973.75,8750.0,1645.0,270.0
2020-07-10,,,,,,,,841.75,1967.5,8750.0,1645.0,270.0
2020-07-13,,,,,,,,846.25,2018.25,8687.5,1645.0,270.0
2020-07-14,,,,,,,,834.75,2005.0,8450.0,1645.0,270.0
2020-07-15,,,,,,,,838.25,1993.0,8450.0,1645.0,270.0
2020-07-16,,,,,,,,834.25,2007.25,8556.25,1645.0,270.0
2020-07-17,,,,,,,,831.5,2014.0,8712.5,1645.0,270.0
2020-07-20,,,,,,,,848.25,2054.75,8825.0,1645.0,270.0
2020-07-21,,,,,,,,859.5,2104.0,8900.0,1645.0,270.0
2020-07-22,,,,,,,,891.25,2175.25,8900.0,1645.0,270.0
2020-07-23,,,,,,,,921.75,2180.0,8875.0,1645.0,270.0
2020-07-24,,,,,,,,920.75,2168.5,8768.75,1645.0,270.0
2020-07-27,,,,,,,,939.0,2276.0,8687.5,1645.0,270.0
2020-07-28,,,,,,,,944.25,2315.0,8712.5,1645.0,270.0
2020-07-29,,,,,,,,950.25,2274.0,8831.25,1645.0,270.0
2020-07-30,,,,,,,,925.0,2140.0,8925.0,1645.0,270.0
2020-07-31,,,,,,,,914.75,2111.5,8906.25,1645.0,270.0
2020-08-03,,,,,,,,914.5,2114.75,8900.0,1645.0,270.0
2020-08-04,,,,,,,,930.75,2119.75,8912.5,1645.0,270.0
2020-08-05,,,,,,,,951.25,2175.5,8962.5,1645.0,270.0
2020-08-06,,,,,,,,982.25,2218.25,9187.5,1645.0,270.0
2020-08-07,,,,,,,,988.0,2221.75,9787.5,1645.0,270.0
2020-08-10,,,,,,,,983.25,2216.75,10300.0,1645.0,270.0
2020-08-11,,,,,,,,974.5,2219.0,10975.0,1645.0,270.0
2020-08-12,,,,,,,,943.5,2157.5,10975.0,1645.0,270.0
2020-08-13,,,,,,,,946.25,2183.75,10975.0,1645.0,270.0
2020-08-14,,,,,,,,963.0,2177.5,11250.0,1645.0,270.0
2020-08-17,,,,,,,,958.0,2180.25,11512.5,1645.0,270.0
2020-08-18,,,,,,,,969.5,2216.0,12025.0,1645.0,270.0
2020-08-19,,,,,,,,957.5,2202.75,12225.0,1645.0,270.0
2020-08-20,,,,,,,,933.5,2184.5,12500.0,1645.0,270.0
2020-08-21,,,,,,,,922.75,2201.0,12500.0,1645.0,270.0
2020-08-24,,,,,,,,927.5,2189.0,12475.0,1645.0,270.0
2020-08-25,,,,,,,,930.75,2191.75,12375.0,1645.0,270.0
2020-08-26,,,,,,,,929.25,2192.75,12275.0,1645.0,270.0
2020-08-27,,,,,,,,942.5,2214.5,12200.0,1645.0,270.0
2020-08-28,,,,,,,,934.25,2202.25,12200.0,1645.0,270.0
2020-08-31,,,,,,,,941.0,2240.6667,12200.0,1645.0,270.0
2020-09-01,,,,,,,,952.25,2302.25,12225.0,1645.0,270.0
2020-09-02,,,,,,,,938.75,2282.75,12475.0,1645.0,270.0
2020-09-03,,,,,,,,914.25,2298.75,12925.0,1645.0,270.0
2020-09-04,,,,,,,,907.5,2321.5,13300.0,1645.0,270.0
2020-09-07,,,,,,,,907.5,2326.0,13300.0,1645.0,270.0
2020-09-08,,,,,,,,914.75,2320.5,13300.0,1645.0,270.0
2020-09-09,,,,,,,,914.25,2305.75,13300.0,1645.0,270.0
2020-09-10,,,,,,,,931.25,2324.75,13300.0,1645.0,270.0
2020-09-11,,,,,,,,934.75,2315.0,13387.5,1645.0,270.0
2020-09-14,,,,,,,,945.5,2341.5,13762.5,1645.0,270.0
2020-09-15,,,,,,,,967.75,2343.25,14275.0,1645.0,270.0
2020-09-16,,,,,,,,978.0,2412.5,14500.0,1645.0,270.0
2020-09-17,,,,,,,,953.75,2389.25,14450.0,1645.0,270.0
2020-09-18,,,,,,,,943.25,2349.5,14275.0,1645.0,270.0
2020-09-21,,,,,,,,933.75,2375.5,14200.0,1645.0,270.0
2020-09-22,,,,,,,,890.25,2295.25,14175.0,1645.0,270.0
2020-09-23,,,,,,,,869.25,2242.0,14050.0,1645.0,270.0
2020-09-24,,,,,,,,843.5,2233.75,13925.0,1645.0,270.0
2020-09-25,,,,,,,,854.25,2242.75,13762.5,1645.0,270.0
2020-09-28,,,,,,,,861.75,2249.25,13700.0,1645.0,270.0
2020-09-29,,,,,,,,887.25,2293.75,13725.0,1645.0,270.0
2020-09-30,,,,,,,,885.25,2341.75,13925.0,1645.0,270.0
2020-10-01,,,,,,,,906.0,2345.5,14000.0,1645.0,270.0
2020-10-02,,,,,,,,896.0,2329.5,14000.0,1645.0,270.0
2020-10-05,,,,,,,,886.75,2332.5,13975.0,1645.0,270.0
2020-10-06,,,,,,,,897.5,2381.75,13825.0,1645.0,270.0
2020-10-07,,,,,,,,871.25,2378.25,13625.0,1645.0,270.0
2020-10-08,,,,,,,,871.0,2388.75,13375.0,1645.0,270.0
2020-10-09,,,,,,,,882.25,2425.25,13100.0,1645.0,270.0
2020-10-12,,,,,,,,890.5,2464.25,13537.5,1645.0,270.0
2020-10-13,,,,,,,,875.5,2412.0,13900.0,1645.0,270.0
2020-10-14,,,,,,,,873.75,2368.75,13900.0,1645.0,270.0
2020-10-15,,,,,,,,861.5,2364.25,13887.5,1645.0,270.0
2020-10-16,,,,,,,,870.25,2366.5,13837.5,1645.0,270.0
2020-10-19,,,,,,,,873.75,2364.5,13812.5,1645.0,270.0
2020-10-20,,,,,,,,866.25,2366.75,14100.0,1645.0,270.0
2020-10-21,,,,,,,,888.0,2424.0,14650.0,1645.0,270.0
2020-10-22,,,,,,,,890.0,2414.25,14700.0,1645.0,270.0
2020-10-23,,,,,,,,897.25,2404.5,14650.0,1645.0,270.0
2020-10-26,,,,,,,,889.0,2381.5,14500.0,1645.0,270.0
2020-10-27,,,,,,,,882.75,2382.0,14425.0,1645.0,270.0
2020-10-28,,,,,,,,880.5,2333.5,14300.0,1645.0,270.0
2020-10-29,,,,,,,,871.5,2258.25,13875.0,1645.0,270.0
2020-10-30,,,,,,,,856.5,2232.5,13525.0,1645.0,270.0
2020-11-02,,,,,,,,856.25,2242.25,13425.0,1645.0,270.0
2020-11-03,,,,,,,,870.75,2264.75,13712.5,1648.75,270.0
2020-11-04,,,,,,,,871.0,2293.25,13950.0,1660.0,270.0
2020-11-05,,,,,,,,886.75,2347.25,14000.0,1660.0,270.0
2020-11-06,,,,,,,,902.5,2425.0,14512.5,1660.0,270.0
2020-11-09,,,,,,,,898.75,2496.0,14725.0,1660.0,270.0
2020-11-10,,,,,,,,878.75,2503.0,15000.0,1660.0,270.0
2020-11-11,,,,,,,,887.75,2459.25,15000.0,1660.0,270.0
2020-11-12,,,,,,,,877.5,2358.0,14925.0,1660.0,270.0
2020-11-13,,,,,,,,894.25,2359.25,14750.0,1660.0,270.0
